* Measurement data measured by REW V5.20.9
* Source: Frequency Response Averaged data
* Format: Averaged data produced from the rms magnitudes of lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3
* Dated: 3.10.2022 17:55:54
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Averaged data produced from the rms magnitudes of lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3
* Measurement: TR-X00 PH Left AVG Tiukka
* Smoothing: 1/48 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz)	SPL(dB)
5854.614733	88.868
5854.980944	88.868
5855.347155	88.867
5855.713366	88.867
5856.079576	88.866
5856.445787	88.866
5856.811998	88.865
5857.178209	88.865
5857.544420	88.864
5857.910631	88.864
5858.276842	88.863
5858.643053	88.863
5859.009264	88.862
5859.375475	88.862
5859.741686	88.861
5860.107897	88.861
5860.474108	88.860
5860.840319	88.860
5861.206530	88.859
5861.572741	88.859
5861.938952	88.858
5862.305163	88.858
5862.671374	88.857
5863.037585	88.857
5863.403796	88.856
5863.770007	88.856
5864.136218	88.855
5864.502429	88.854
5864.868640	88.854
5865.234851	88.853
5865.601062	88.853
5865.967273	88.852
5866.333484	88.852
5866.699695	88.851
5867.065906	88.851
5867.432116	88.850
5867.798327	88.850
5868.164538	88.849
5868.530749	88.848
5868.896960	88.848
5869.263171	88.847
5869.629382	88.847
5869.995593	88.846
5870.361804	88.846
5870.728015	88.845
5871.094226	88.845
5871.460437	88.844
5871.826648	88.843
5872.192859	88.843
5872.559070	88.842
5872.925281	88.842
5873.291492	88.841
5873.657703	88.841
5874.023914	88.840
5874.390125	88.839
5874.756336	88.839
5875.122547	88.838
5875.488758	88.838
5875.854969	88.837
5876.221180	88.836
5876.587391	88.836
5876.953602	88.835
5877.319813	88.835
5877.686024	88.834
5878.052235	88.833
5878.418445	88.833
5878.784656	88.832
5879.150867	88.832
5879.517078	88.831
5879.883289	88.830
5880.249500	88.830
5880.615711	88.829
5880.981922	88.828
5881.348133	88.828
5881.714344	88.827
5882.080555	88.827
5882.446766	88.826
5882.812977	88.825
5883.179188	88.825
5883.545399	88.824
5883.911610	88.823
5884.277821	88.823
5884.644032	88.822
5885.010243	88.821
5885.376454	88.821
5885.742665	88.820
5886.108876	88.819
5886.475087	88.819
5886.841298	88.818
5887.207509	88.817
5887.573720	88.817
5887.939931	88.816
5888.306142	88.815
5888.672353	88.815
5889.038564	88.814
5889.404775	88.813
5889.770985	88.813
5890.137196	88.812
5890.503407	88.811
5890.869618	88.811
5891.235829	88.810
5891.602040	88.809
5891.968251	88.809
5892.334462	88.808
5892.700673	88.807
5893.066884	88.807
5893.433095	88.806
5893.799306	88.805
5894.165517	88.805
5894.531728	88.804
5894.897939	88.803
5895.264150	88.802
5895.630361	88.802
5895.996572	88.801
5896.362783	88.800
5896.728994	88.800
5897.095205	88.799
5897.461416	88.798
5897.827627	88.797
5898.193838	88.797
5898.560049	88.796
5898.926260	88.795
5899.292471	88.795
5899.658682	88.794
5900.024893	88.793
5900.391104	88.792
5900.757315	88.792
5901.123525	88.791
5901.489736	88.790
5901.855947	88.789
5902.222158	88.789
5902.588369	88.788
5902.954580	88.787
5903.320791	88.786
5903.687002	88.786
5904.053213	88.785
5904.419424	88.784
5904.785635	88.783
5905.151846	88.783
5905.518057	88.782
5905.884268	88.781
5906.250479	88.780
5906.616690	88.780
5906.982901	88.779
5907.349112	88.778
5907.715323	88.777
5908.081534	88.776
5908.447745	88.776
5908.813956	88.775
5909.180167	88.774
5909.546378	88.773
5909.912589	88.773
5910.278800	88.772
5910.645011	88.771
5911.011222	88.770
5911.377433	88.769
5911.743644	88.769
5912.109854	88.768
5912.476065	88.767
5912.842276	88.766
5913.208487	88.765
5913.574698	88.765
5913.940909	88.764
5914.307120	88.763
5914.673331	88.762
5915.039542	88.761
5915.405753	88.760
5915.771964	88.760
5916.138175	88.759
5916.504386	88.758
5916.870597	88.757
5917.236808	88.756
5917.603019	88.756
5917.969230	88.755
5918.335441	88.754
5918.701652	88.753
5919.067863	88.752
5919.434074	88.751
5919.800285	88.751
5920.166496	88.750
5920.532707	88.749
5920.898918	88.748
5921.265129	88.747
5921.631340	88.746
5921.997551	88.745
5922.363762	88.745
5922.729973	88.744
5923.096184	88.743
5923.462394	88.742
5923.828605	88.741
5924.194816	88.740
5924.561027	88.739
5924.927238	88.739
5925.293449	88.738
5925.659660	88.737
5926.025871	88.736
5926.392082	88.735
5926.758293	88.734
5927.124504	88.733
5927.490715	88.732
5927.856926	88.732
5928.223137	88.731
5928.589348	88.730
5928.955559	88.729
5929.321770	88.728
5929.687981	88.727
5930.054192	88.726
5930.420403	88.725
5930.786614	88.725
5931.152825	88.724
5931.519036	88.723
5931.885247	88.722
5932.251458	88.721
5932.617669	88.720
5932.983880	88.719
5933.350091	88.718
5933.716302	88.717
5934.082513	88.716
5934.448723	88.715
5934.814934	88.715
5935.181145	88.714
5935.547356	88.713
5935.913567	88.712
5936.279778	88.711
5936.645989	88.710
5937.012200	88.709
5937.378411	88.708
5937.744622	88.707
5938.110833	88.706
5938.477044	88.705
5938.843255	88.704
5939.209466	88.703
5939.575677	88.703
5939.941888	88.702
5940.308099	88.701
5940.674310	88.700
5941.040521	88.699
5941.406732	88.698
5941.772943	88.697
5942.139154	88.696
5942.505365	88.695
5942.871576	88.694
5943.237787	88.693
5943.603998	88.692
5943.970209	88.691
5944.336420	88.690
5944.702631	88.689
5945.068842	88.688
5945.435053	88.687
5945.801263	88.686
5946.167474	88.685
5946.533685	88.684
5946.899896	88.683
5947.266107	88.682
5947.632318	88.681
5947.998529	88.680
5948.364740	88.679
5948.730951	88.678
5949.097162	88.678
5949.463373	88.677
5949.829584	88.676
5950.195795	88.675
5950.562006	88.674
5950.928217	88.673
5951.294428	88.672
5951.660639	88.671
5952.026850	88.670
5952.393061	88.669
5952.759272	88.668
5953.125483	88.667
5953.491694	88.666
5953.857905	88.665
5954.224116	88.664
5954.590327	88.663
5954.956538	88.662
5955.322749	88.661
5955.688960	88.660
5956.055171	88.658
5956.421382	88.657
5956.787593	88.656
5957.153803	88.655
5957.520014	88.654
5957.886225	88.653
5958.252436	88.652
5958.618647	88.651
5958.984858	88.650
5959.351069	88.649
5959.717280	88.648
5960.083491	88.647
5960.449702	88.646
5960.815913	88.645
5961.182124	88.644
5961.548335	88.643
5961.914546	88.642
5962.280757	88.641
5962.646968	88.640
5963.013179	88.639
5963.379390	88.638
5963.745601	88.637
5964.111812	88.636
5964.478023	88.635
5964.844234	88.634
5965.210445	88.632
5965.576656	88.631
5965.942867	88.630
5966.309078	88.629
5966.675289	88.628
5967.041500	88.627
5967.407711	88.626
5967.773922	88.625
5968.140132	88.624
5968.506343	88.623
5968.872554	88.622
5969.238765	88.621
5969.604976	88.620
5969.971187	88.619
5970.337398	88.617
5970.703609	88.616
5971.069820	88.615
5971.436031	88.614
5971.802242	88.613
5972.168453	88.612
5972.534664	88.611
5972.900875	88.610
5973.267086	88.609
5973.633297	88.608
5973.999508	88.606
5974.365719	88.605
5974.731930	88.604
5975.098141	88.603
5975.464352	88.602
5975.830563	88.601
5976.196774	88.600
5976.562985	88.599
5976.929196	88.598
5977.295407	88.596
5977.661618	88.595
5978.027829	88.594
5978.394040	88.593
5978.760251	88.592
5979.126462	88.591
5979.492672	88.590
5979.858883	88.588
5980.225094	88.587
5980.591305	88.586
5980.957516	88.585
5981.323727	88.584
5981.689938	88.583
5982.056149	88.582
5982.422360	88.580
5982.788571	88.579
5983.154782	88.578
5983.520993	88.577
5983.887204	88.576
5984.253415	88.575
5984.619626	88.574
5984.985837	88.572
5985.352048	88.571
5985.718259	88.570
5986.084470	88.569
5986.450681	88.568
5986.816892	88.567
5987.183103	88.565
5987.549314	88.564
5987.915525	88.563
5988.281736	88.562
5988.647947	88.561
5989.014158	88.560
5989.380369	88.558
5989.746580	88.557
5990.112791	88.556
5990.479001	88.555
5990.845212	88.554
5991.211423	88.552
5991.577634	88.551
5991.943845	88.550
5992.310056	88.549
5992.676267	88.548
5993.042478	88.546
5993.408689	88.545
5993.774900	88.544
5994.141111	88.543
5994.507322	88.542
5994.873533	88.540
5995.239744	88.539
5995.605955	88.538
5995.972166	88.537
5996.338377	88.536
5996.704588	88.534
5997.070799	88.533
5997.437010	88.532
5997.803221	88.531
5998.169432	88.529
5998.535643	88.528
5998.901854	88.527
5999.268065	88.526
5999.634276	88.524
6000.000487	88.523
6000.366698	88.522
6000.732909	88.521
6001.099120	88.520
6001.465331	88.518
6001.831541	88.517
6002.197752	88.516
6002.563963	88.515
6002.930174	88.513
6003.296385	88.512
6003.662596	88.511
6004.028807	88.510
6004.395018	88.508
6004.761229	88.507
6005.127440	88.506
6005.493651	88.504
6005.859862	88.503
6006.226073	88.502
6006.592284	88.501
6006.958495	88.499
6007.324706	88.498
6007.690917	88.497
6008.057128	88.496
6008.423339	88.494
6008.789550	88.493
6009.155761	88.492
6009.521972	88.491
6009.888183	88.489
6010.254394	88.488
6010.620605	88.487
6010.986816	88.485
6011.353027	88.484
6011.719238	88.483
6012.085449	88.481
6012.451660	88.480
6012.817870	88.479
6013.184081	88.478
6013.550292	88.476
6013.916503	88.475
6014.282714	88.474
6014.648925	88.472
6015.015136	88.471
6015.381347	88.470
6015.747558	88.468
6016.113769	88.467
6016.479980	88.466
6016.846191	88.465
6017.212402	88.463
6017.578613	88.462
6017.944824	88.461
6018.311035	88.459
6018.677246	88.458
6019.043457	88.457
6019.409668	88.455
6019.775879	88.454
6020.142090	88.453
6020.508301	88.451
6020.874512	88.450
6021.240723	88.449
6021.606934	88.447
6021.973145	88.446
6022.339356	88.445
6022.705567	88.443
6023.071778	88.442
6023.437989	88.441
6023.804200	88.439
6024.170410	88.438
6024.536621	88.437
6024.902832	88.435
6025.269043	88.434
6025.635254	88.433
6026.001465	88.431
6026.367676	88.430
6026.733887	88.428
6027.100098	88.427
6027.466309	88.426
6027.832520	88.424
6028.198731	88.423
6028.564942	88.422
6028.931153	88.420
6029.297364	88.419
6029.663575	88.418
6030.029786	88.416
6030.395997	88.415
6030.762208	88.413
6031.128419	88.412
6031.494630	88.411
6031.860841	88.409
6032.227052	88.408
6032.593263	88.407
6032.959474	88.405
6033.325685	88.404
6033.691896	88.402
6034.058107	88.401
6034.424318	88.400
6034.790529	88.398
6035.156740	88.397
6035.522950	88.395
6035.889161	88.394
6036.255372	88.393
6036.621583	88.391
6036.987794	88.390
6037.354005	88.388
6037.720216	88.387
6038.086427	88.386
6038.452638	88.384
6038.818849	88.383
6039.185060	88.381
6039.551271	88.380
6039.917482	88.379
6040.283693	88.377
6040.649904	88.376
6041.016115	88.374
6041.382326	88.373
6041.748537	88.371
6042.114748	88.370
6042.480959	88.369
6042.847170	88.367
6043.213381	88.366
6043.579592	88.364
6043.945803	88.363
6044.312014	88.361
6044.678225	88.360
6045.044436	88.359
6045.410647	88.357
6045.776858	88.356
6046.143069	88.354
6046.509279	88.353
6046.875490	88.351
6047.241701	88.350
6047.607912	88.349
6047.974123	88.347
6048.340334	88.346
6048.706545	88.344
6049.072756	88.343
6049.438967	88.341
6049.805178	88.340
6050.171389	88.338
6050.537600	88.337
6050.903811	88.335
6051.270022	88.334
6051.636233	88.333
6052.002444	88.331
6052.368655	88.330
6052.734866	88.328
6053.101077	88.327
6053.467288	88.325
6053.833499	88.324
6054.199710	88.322
6054.565921	88.321
6054.932132	88.319
6055.298343	88.318
6055.664554	88.316
6056.030765	88.315
6056.396976	88.313
6056.763187	88.312
6057.129398	88.310
6057.495609	88.309
6057.861819	88.307
6058.228030	88.306
6058.594241	88.304
6058.960452	88.303
6059.326663	88.301
6059.692874	88.300
6060.059085	88.298
6060.425296	88.297
6060.791507	88.295
6061.157718	88.294
6061.523929	88.292
6061.890140	88.291
6062.256351	88.289
6062.622562	88.288
6062.988773	88.286
6063.354984	88.285
6063.721195	88.283
6064.087406	88.282
6064.453617	88.280
6064.819828	88.279
6065.186039	88.277
6065.552250	88.276
6065.918461	88.274
6066.284672	88.273
6066.650883	88.271
6067.017094	88.270
6067.383305	88.268
6067.749516	88.266
6068.115727	88.265
6068.481938	88.263
6068.848148	88.262
6069.214359	88.260
6069.580570	88.259
6069.946781	88.257
6070.312992	88.256
6070.679203	88.254
6071.045414	88.253
6071.411625	88.251
6071.777836	88.249
6072.144047	88.248
6072.510258	88.246
6072.876469	88.245
6073.242680	88.243
6073.608891	88.242
6073.975102	88.240
6074.341313	88.238
6074.707524	88.237
6075.073735	88.235
6075.439946	88.234
6075.806157	88.232
6076.172368	88.231
6076.538579	88.229
6076.904790	88.227
6077.271001	88.226
6077.637212	88.224
6078.003423	88.223
6078.369634	88.221
6078.735845	88.219
6079.102056	88.218
6079.468267	88.216
6079.834478	88.215
6080.200688	88.213
6080.566899	88.211
6080.933110	88.210
6081.299321	88.208
6081.665532	88.207
6082.031743	88.205
6082.397954	88.203
6082.764165	88.202
6083.130376	88.200
6083.496587	88.199
6083.862798	88.197
6084.229009	88.195
6084.595220	88.194
6084.961431	88.192
6085.327642	88.190
6085.693853	88.189
6086.060064	88.187
6086.426275	88.186
6086.792486	88.184
6087.158697	88.182
6087.524908	88.181
6087.891119	88.179
6088.257330	88.177
6088.623541	88.176
6088.989752	88.174
6089.355963	88.172
6089.722174	88.171
6090.088385	88.169
6090.454596	88.168
6090.820807	88.166
6091.187018	88.164
6091.553228	88.163
6091.919439	88.161
6092.285650	88.159
6092.651861	88.158
6093.018072	88.156
6093.384283	88.154
6093.750494	88.153
6094.116705	88.151
6094.482916	88.149
6094.849127	88.148
6095.215338	88.146
6095.581549	88.144
6095.947760	88.143
6096.313971	88.141
6096.680182	88.139
6097.046393	88.137
6097.412604	88.136
6097.778815	88.134
6098.145026	88.132
6098.511237	88.131
6098.877448	88.129
6099.243659	88.127
6099.609870	88.126
6099.976081	88.124
6100.342292	88.122
6100.708503	88.120
6101.074714	88.119
6101.440925	88.117
6101.807136	88.115
6102.173347	88.114
6102.539557	88.112
6102.905768	88.110
6103.271979	88.108
6103.638190	88.107
6104.004401	88.105
6104.370612	88.103
6104.736823	88.102
6105.103034	88.100
6105.469245	88.098
6105.835456	88.096
6106.201667	88.095
6106.567878	88.093
6106.934089	88.091
6107.300300	88.089
6107.666511	88.088
6108.032722	88.086
6108.398933	88.084
6108.765144	88.083
6109.131355	88.081
6109.497566	88.079
6109.863777	88.077
6110.229988	88.076
6110.596199	88.074
6110.962410	88.072
6111.328621	88.070
6111.694832	88.068
6112.061043	88.067
6112.427254	88.065
6112.793465	88.063
6113.159676	88.061
6113.525887	88.060
6113.892097	88.058
6114.258308	88.056
6114.624519	88.054
6114.990730	88.053
6115.356941	88.051
6115.723152	88.049
6116.089363	88.047
6116.455574	88.045
6116.821785	88.044
6117.187996	88.042
6117.554207	88.040
6117.920418	88.038
6118.286629	88.037
6118.652840	88.035
6119.019051	88.033
6119.385262	88.031
6119.751473	88.029
6120.117684	88.028
6120.483895	88.026
6120.850106	88.024
6121.216317	88.022
6121.582528	88.020
6121.948739	88.019
6122.314950	88.017
6122.681161	88.015
6123.047372	88.013
6123.413583	88.011
6123.779794	88.009
6124.146005	88.008
6124.512216	88.006
6124.878426	88.004
6125.244637	88.002
6125.610848	88.000
6125.977059	87.999
6126.343270	87.997
6126.709481	87.995
6127.075692	87.993
6127.441903	87.991
6127.808114	87.989
6128.174325	87.988
6128.540536	87.986
6128.906747	87.984
6129.272958	87.982
6129.639169	87.980
6130.005380	87.978
6130.371591	87.977
6130.737802	87.975
6131.104013	87.973
6131.470224	87.971
6131.836435	87.969
6132.202646	87.967
6132.568857	87.965
6132.935068	87.964
6133.301279	87.962
6133.667490	87.960
6134.033701	87.958
6134.399912	87.956
6134.766123	87.954
6135.132334	87.952
6135.498545	87.951
6135.864756	87.949
6136.230966	87.947
6136.597177	87.945
6136.963388	87.943
6137.329599	87.941
6137.695810	87.939
6138.062021	87.938
6138.428232	87.936
6138.794443	87.934
6139.160654	87.932
6139.526865	87.930
6139.893076	87.928
6140.259287	87.926
6140.625498	87.924
6140.991709	87.923
6141.357920	87.921
6141.724131	87.919
6142.090342	87.917
6142.456553	87.915
6142.822764	87.913
6143.188975	87.911
6143.555186	87.909
6143.921397	87.907
6144.287608	87.906
6144.653819	87.904
6145.020030	87.902
6145.386241	87.900
6145.752452	87.898
6146.118663	87.896
6146.484874	87.894
6146.851085	87.892
6147.217295	87.890
6147.583506	87.889
6147.949717	87.887
6148.315928	87.885
6148.682139	87.883
6149.048350	87.881
6149.414561	87.879
6149.780772	87.877
6150.146983	87.875
6150.513194	87.873
6150.879405	87.871
6151.245616	87.869
6151.611827	87.868
6151.978038	87.866
6152.344249	87.864
6152.710460	87.862
6153.076671	87.860
6153.442882	87.858
6153.809093	87.856
6154.175304	87.854
6154.541515	87.852
6154.907726	87.850
6155.273937	87.848
6155.640148	87.846
6156.006359	87.844
6156.372570	87.843
6156.738781	87.841
6157.104992	87.839
6157.471203	87.837
6157.837414	87.835
6158.203625	87.833
6158.569835	87.831
6158.936046	87.829
6159.302257	87.827
6159.668468	87.825
6160.034679	87.823
6160.400890	87.821
6160.767101	87.819
6161.133312	87.817
6161.499523	87.815
6161.865734	87.814
6162.231945	87.812
6162.598156	87.810
6162.964367	87.808
6163.330578	87.806
6163.696789	87.804
6164.063000	87.802
6164.429211	87.800
6164.795422	87.798
6165.161633	87.796
6165.527844	87.794
6165.894055	87.792
6166.260266	87.790
6166.626477	87.788
6166.992688	87.786
6167.358899	87.784
6167.725110	87.782
6168.091321	87.780
6168.457532	87.778
6168.823743	87.776
6169.189954	87.774
6169.556165	87.772
6169.922375	87.771
6170.288586	87.769
6170.654797	87.767
6171.021008	87.765
6171.387219	87.763
6171.753430	87.761
6172.119641	87.759
6172.485852	87.757
6172.852063	87.755
6173.218274	87.753
6173.584485	87.751
6173.950696	87.749
6174.316907	87.747
6174.683118	87.745
6175.049329	87.743
6175.415540	87.741
6175.781751	87.739
6176.147962	87.737
6176.514173	87.735
6176.880384	87.733
6177.246595	87.731
6177.612806	87.729
6177.979017	87.727
6178.345228	87.725
6178.711439	87.723
6179.077650	87.721
6179.443861	87.719
6179.810072	87.717
6180.176283	87.715
6180.542494	87.713
6180.908704	87.711
6181.274915	87.709
6181.641126	87.707
6182.007337	87.705
6182.373548	87.703
6182.739759	87.701
6183.105970	87.699
6183.472181	87.697
6183.838392	87.695
6184.204603	87.693
6184.570814	87.691
6184.937025	87.689
6185.303236	87.687
6185.669447	87.685
6186.035658	87.683
6186.401869	87.681
6186.768080	87.679
6187.134291	87.677
6187.500502	87.675
6187.866713	87.673
6188.232924	87.671
6188.599135	87.669
6188.965346	87.667
6189.331557	87.665
6189.697768	87.663
6190.063979	87.661
6190.430190	87.659
6190.796401	87.657
6191.162612	87.655
6191.528823	87.653
6191.895034	87.651
6192.261244	87.649
6192.627455	87.647
6192.993666	87.645
6193.359877	87.643
6193.726088	87.641
6194.092299	87.639
6194.458510	87.637
6194.824721	87.635
6195.190932	87.633
6195.557143	87.631
6195.923354	87.629
6196.289565	87.627
6196.655776	87.625
6197.021987	87.623
6197.388198	87.621
6197.754409	87.619
6198.120620	87.617
6198.486831	87.615
6198.853042	87.612
6199.219253	87.610
6199.585464	87.608
6199.951675	87.606
6200.317886	87.604
6200.684097	87.602
6201.050308	87.600
6201.416519	87.598
6201.782730	87.596
6202.148941	87.594
6202.515152	87.592
6202.881363	87.590
6203.247573	87.588
6203.613784	87.586
6203.979995	87.584
6204.346206	87.582
6204.712417	87.580
6205.078628	87.578
6205.444839	87.576
6205.811050	87.574
6206.177261	87.572
6206.543472	87.570
6206.909683	87.567
6207.275894	87.565
6207.642105	87.563
6208.008316	87.561
6208.374527	87.559
6208.740738	87.557
6209.106949	87.555
6209.473160	87.553
6209.839371	87.551
6210.205582	87.549
6210.571793	87.547
6210.938004	87.545
6211.304215	87.543
6211.670426	87.541
6212.036637	87.539
6212.402848	87.537
6212.769059	87.534
6213.135270	87.532
6213.501481	87.530
6213.867692	87.528
6214.233903	87.526
6214.600113	87.524
6214.966324	87.522
6215.332535	87.520
6215.698746	87.518
6216.064957	87.516
6216.431168	87.514
6216.797379	87.512
6217.163590	87.510
6217.529801	87.507
6217.896012	87.505
6218.262223	87.503
6218.628434	87.501
6218.994645	87.499
6219.360856	87.497
6219.727067	87.495
6220.093278	87.493
6220.459489	87.491
6220.825700	87.489
6221.191911	87.487
6221.558122	87.485
6221.924333	87.482
6222.290544	87.480
6222.656755	87.478
6223.022966	87.476
6223.389177	87.474
6223.755388	87.472
6224.121599	87.470
6224.487810	87.468
6224.854021	87.466
6225.220232	87.464
6225.586443	87.461
6225.952653	87.459
6226.318864	87.457
6226.685075	87.455
6227.051286	87.453
6227.417497	87.451
6227.783708	87.449
6228.149919	87.447
6228.516130	87.445
6228.882341	87.443
6229.248552	87.440
6229.614763	87.438
6229.980974	87.436
6230.347185	87.434
6230.713396	87.432
6231.079607	87.430
6231.445818	87.428
6231.812029	87.426
6232.178240	87.424
6232.544451	87.421
6232.910662	87.419
6233.276873	87.417
6233.643084	87.415
6234.009295	87.413
6234.375506	87.411
6234.741717	87.409
6235.107928	87.407
6235.474139	87.404
6235.840350	87.402
6236.206561	87.400
6236.572772	87.398
6236.938982	87.396
6237.305193	87.394
6237.671404	87.392
6238.037615	87.390
6238.403826	87.387
6238.770037	87.385
6239.136248	87.383
6239.502459	87.381
6239.868670	87.379
6240.234881	87.377
6240.601092	87.375
6240.967303	87.373
6241.333514	87.370
6241.699725	87.368
6242.065936	87.366
6242.432147	87.364
6242.798358	87.362
6243.164569	87.360
6243.530780	87.358
6243.896991	87.355
6244.263202	87.353
6244.629413	87.351
6244.995624	87.349
6245.361835	87.347
6245.728046	87.345
6246.094257	87.343
6246.460468	87.341
6246.826679	87.338
6247.192890	87.336
6247.559101	87.334
6247.925312	87.332
6248.291522	87.330
6248.657733	87.328
6249.023944	87.326
6249.390155	87.323
6249.756366	87.321
6250.122577	87.319
6250.488788	87.317
6250.854999	87.315
6251.221210	87.313
6251.587421	87.311
6251.953632	87.308
6252.319843	87.306
6252.686054	87.304
6253.052265	87.302
6253.418476	87.300
6253.784687	87.298
6254.150898	87.295
6254.517109	87.293
6254.883320	87.291
6255.249531	87.289
6255.615742	87.287
6255.981953	87.285
6256.348164	87.283
6256.714375	87.280
6257.080586	87.278
6257.446797	87.276
6257.813008	87.274
6258.179219	87.272
6258.545430	87.270
6258.911641	87.268
6259.277851	87.265
6259.644062	87.263
6260.010273	87.261
6260.376484	87.259
6260.742695	87.257
6261.108906	87.255
6261.475117	87.252
6261.841328	87.250
6262.207539	87.248
6262.573750	87.246
6262.939961	87.244
6263.306172	87.242
6263.672383	87.239
6264.038594	87.237
6264.404805	87.235
6264.771016	87.233
6265.137227	87.231
6265.503438	87.229
6265.869649	87.227
6266.235860	87.224
6266.602071	87.222
6266.968282	87.220
6267.334493	87.218
6267.700704	87.216
6268.066915	87.214
6268.433126	87.211
6268.799337	87.209
6269.165548	87.207
6269.531759	87.205
6269.897970	87.203
6270.264181	87.201
6270.630391	87.198
6270.996602	87.196
6271.362813	87.194
6271.729024	87.192
6272.095235	87.190
6272.461446	87.188
6272.827657	87.185
6273.193868	87.183
6273.560079	87.181
6273.926290	87.179
6274.292501	87.177
6274.658712	87.175
6275.024923	87.172
6275.391134	87.170
6275.757345	87.168
6276.123556	87.166
6276.489767	87.164
6276.855978	87.162
6277.222189	87.159
6277.588400	87.157
6277.954611	87.155
6278.320822	87.153
6278.687033	87.151
6279.053244	87.149
6279.419455	87.146
6279.785666	87.144
6280.151877	87.142
6280.518088	87.140
6280.884299	87.138
6281.250510	87.136
6281.616720	87.133
6281.982931	87.131
6282.349142	87.129
6282.715353	87.127
6283.081564	87.125
6283.447775	87.123
6283.813986	87.120
6284.180197	87.118
6284.546408	87.116
6284.912619	87.114
6285.278830	87.112
6285.645041	87.110
6286.011252	87.107
6286.377463	87.105
6286.743674	87.103
6287.109885	87.101
6287.476096	87.099
6287.842307	87.097
6288.208518	87.094
6288.574729	87.092
6288.940940	87.090
6289.307151	87.088
6289.673362	87.086
6290.039573	87.084
6290.405784	87.081
6290.771995	87.079
6291.138206	87.077
6291.504417	87.075
6291.870628	87.073
6292.236839	87.071
6292.603050	87.068
6292.969260	87.066
6293.335471	87.064
6293.701682	87.062
6294.067893	87.060
6294.434104	87.058
6294.800315	87.055
6295.166526	87.053
6295.532737	87.051
6295.898948	87.049
6296.265159	87.047
6296.631370	87.045
6296.997581	87.042
6297.363792	87.040
6297.730003	87.038
6298.096214	87.036
6298.462425	87.034
6298.828636	87.032
6299.194847	87.029
6299.561058	87.027
6299.927269	87.025
6300.293480	87.023
6300.659691	87.021
6301.025902	87.019
6301.392113	87.016
6301.758324	87.014
6302.124535	87.012
6302.490746	87.010
6302.856957	87.008
6303.223168	87.006
6303.589379	87.003
6303.955590	87.001
6304.321800	86.999
6304.688011	86.997
6305.054222	86.995
6305.420433	86.993
6305.786644	86.990
6306.152855	86.988
6306.519066	86.986
6306.885277	86.984
6307.251488	86.982
6307.617699	86.980
6307.983910	86.977
6308.350121	86.975
6308.716332	86.973
6309.082543	86.971
6309.448754	86.969
6309.814965	86.967
6310.181176	86.965
6310.547387	86.962
6310.913598	86.960
6311.279809	86.958
6311.646020	86.956
6312.012231	86.954
6312.378442	86.952
6312.744653	86.949
6313.110864	86.947
6313.477075	86.945
6313.843286	86.943
6314.209497	86.941
6314.575708	86.939
6314.941919	86.936
6315.308129	86.934
6315.674340	86.932
6316.040551	86.930
6316.406762	86.928
6316.772973	86.926
6317.139184	86.923
6317.505395	86.921
6317.871606	86.919
6318.237817	86.917
6318.604028	86.915
6318.970239	86.913
6319.336450	86.910
6319.702661	86.908
6320.068872	86.906
6320.435083	86.904
6320.801294	86.902
6321.167505	86.900
6321.533716	86.897
6321.899927	86.895
6322.266138	86.893
6322.632349	86.891
6322.998560	86.889
6323.364771	86.887
6323.730982	86.884
6324.097193	86.882
6324.463404	86.880
6324.829615	86.878
6325.195826	86.876
6325.562037	86.874
6325.928248	86.871
6326.294459	86.869
6326.660669	86.867
6327.026880	86.865
6327.393091	86.863
6327.759302	86.861
6328.125513	86.859
6328.491724	86.856
6328.857935	86.854
6329.224146	86.852
6329.590357	86.850
6329.956568	86.848
6330.322779	86.846
6330.688990	86.843
6331.055201	86.841
6331.421412	86.839
6331.787623	86.837
6332.153834	86.835
6332.520045	86.833
6332.886256	86.830
6333.252467	86.828
6333.618678	86.826
6333.984889	86.824
6334.351100	86.822
6334.717311	86.820
6335.083522	86.817
6335.449733	86.815
6335.815944	86.813
6336.182155	86.811
6336.548366	86.809
6336.914577	86.807
6337.280788	86.804
6337.646998	86.802
6338.013209	86.800
6338.379420	86.798
6338.745631	86.796
6339.111842	86.794
6339.478053	86.791
6339.844264	86.789
6340.210475	86.787
6340.576686	86.785
6340.942897	86.783
6341.309108	86.781
6341.675319	86.778
6342.041530	86.776
6342.407741	86.774
6342.773952	86.772
6343.140163	86.770
6343.506374	86.768
6343.872585	86.765
6344.238796	86.763
6344.605007	86.761
6344.971218	86.759
6345.337429	86.757
6345.703640	86.755
6346.069851	86.752
6346.436062	86.750
6346.802273	86.748
6347.168484	86.746
6347.534695	86.744
6347.900906	86.742
6348.267117	86.739
6348.633328	86.737
6348.999538	86.735
6349.365749	86.733
6349.731960	86.731
6350.098171	86.729
6350.464382	86.726
6350.830593	86.724
6351.196804	86.722
6351.563015	86.720
6351.929226	86.718
6352.295437	86.716
6352.661648	86.713
6353.027859	86.711
6353.394070	86.709
6353.760281	86.707
6354.126492	86.705
6354.492703	86.703
